"","Call.Id","Agent","Date","Time","Topic","Answered","Resolved","Speed_of_answer_in_seconds","AvgTalkDuration","Satisfaction_rating","AvgTalkDuration_seconds","AvgTalkDuration_minutes","Year","Month","Weekday","Hour","Time_Category"
"181","ID0181","Dan",2021-01-04,"9:43:12","Contract related","Y","Y",92,"0:02:59",3,179.0828704,2.983333333,2021,1,"Mon",9,"Morning"
"182","ID0182","Greg",2021-01-04,"9:43:12","Streaming","N","N",NA,"",NA,0,0,2021,1,"Mon",9,"Morning"
"183","ID0183","Martha",2021-01-04,"10:03:22","Technical Support","Y","Y",106,"0:05:42",3,342.1583333,5.7,2021,1,"Mon",10,"Morning"
"184","ID0184","Stewart",2021-01-04,"10:03:22","Technical Support","Y","Y",67,"0:02:44",3,164.0759259,2.733333333,2021,1,"Mon",10,"Morning"
"185","ID0185","Jim",2021-01-04,"10:27:50","Streaming","Y","Y",90,"0:04:17",3,257.1189815,4.283333333,2021,1,"Mon",10,"Morning"
"186","ID0186","Diane",2021-01-04,"10:27:50","Technical Support","N","N",NA,"",NA,0,0,2021,1,"Mon",10,"Morning"
"187","ID0187","Becky",2021-01-04,"11:09:36","Streaming","Y","N",50,"0:03:49",4,229.1060185,3.816666667,2021,1,"Mon",11,"Morning"
"188","ID0188","Diane",2021-01-04,"11:09:36","Admin Support","Y","N",89,"0:04:16",3,256.1185185,4.266666667,2021,1,"Mon",11,"Morning"
"189","ID0189","Jim",2021-01-04,"11:13:55","Admin Support","Y","Y",74,"0:06:18",3,378.175,6.3,2021,1,"Mon",11,"Morning"
"190","ID0190","Martha",2021-01-04,"11:13:55","Payment related","Y","Y",63,"0:02:22",2,142.0657407,2.366666667,2021,1,"Mon",11,"Morning"
"191","ID0191","Becky",2021-01-04,"11:18:14","Contract related","Y","Y",45,"0:06:31",5,391.1810185,6.516666667,2021,1,"Mon",11,"Morning"
"192","ID0192","Martha",2021-01-04,"11:18:14","Technical Support","N","N",NA,"",NA,0,0,2021,1,"Mon",11,"Morning"
"193","ID0193","Dan",2021-01-04,"11:22:34","Payment related","Y","Y",31,"0:06:43",2,403.1865741,6.716666667,2021,1,"Mon",11,"Morning"
"194","ID0194","Joe",2021-01-04,"11:22:34","Streaming","N","N",NA,"",NA,0,0,2021,1,"Mon",11,"Morning"
"195","ID0195","Joe",2021-01-04,"11:32:38","Contract related","Y","Y",43,"0:03:44",5,224.1037037,3.733333333,2021,1,"Mon",11,"Morning"
"196","ID0196","Martha",2021-01-04,"11:32:38","Streaming","Y","Y",50,"0:05:42",4,342.1583333,5.7,2021,1,"Mon",11,"Morning"
"197","ID0197","Dan",2021-01-04,"12:02:53","Technical Support","Y","Y",48,"0:05:12",4,312.1444444,5.2,2021,1,"Mon",12,"Morning"
"198","ID0198","Martha",2021-01-04,"12:02:53","Admin Support","Y","Y",113,"0:02:44",5,164.0759259,2.733333333,2021,1,"Mon",12,"Morning"
"199","ID0199","Jim",2021-01-04,"12:15:50","Streaming","N","N",NA,"",NA,0,0,2021,1,"Mon",12,"Morning"
"200","ID0200","Joe",2021-01-04,"12:15:50","Technical Support","Y","Y",103,"0:06:40",5,400.1851852,6.666666667,2021,1,"Mon",12,"Morning"
"201","ID0201","Becky",2021-01-04,"12:15:50","Technical Support","Y","N",95,"0:04:27",3,267.1236111,4.45,2021,1,"Mon",12,"Morning"
"202","ID0202","Joe",2021-01-04,"12:15:50","Admin Support","Y","Y",30,"0:05:04",1,304.1407407,5.066666667,2021,1,"Mon",12,"Morning"
"203","ID0203","Greg",2021-01-04,"13:32:10","Admin Support","Y","Y",124,"0:03:19",3,199.0921296,3.316666667,2021,1,"Mon",13,"Afternoon"
"204","ID0204","Diane",2021-01-04,"13:32:10","Admin Support","Y","Y",17,"0:02:03",5,123.0569444,2.05,2021,1,"Mon",13,"Afternoon"
"205","ID0205","Stewart",2021-01-04,"13:45:07","Streaming","Y","Y",113,"0:06:00",3,360.1666667,6,2021,1,"Mon",13,"Afternoon"
"206","ID0206","Jim",2021-01-04,"13:45:07","Technical Support","Y","Y",25,"0:02:27",5,147.0680556,2.45,2021,1,"Mon",13,"Afternoon"
"207","ID0207","Jim",2021-01-04,"13:56:38","Admin Support","Y","Y",52,"0:04:22",5,262.1212963,4.366666667,2021,1,"Mon",13,"Afternoon"
"208","ID0208","Dan",2021-01-04,"13:56:38","Admin Support","Y","Y",28,"0:02:44",5,164.0759259,2.733333333,2021,1,"Mon",13,"Afternoon"
"209","ID0209","Greg",2021-01-04,"14:25:26","Technical Support","Y","Y",69,"0:03:05",3,185.0856481,3.083333333,2021,1,"Mon",14,"Afternoon"
"210","ID0210","Martha",2021-01-04,"14:25:26","Streaming","Y","Y",106,"0:03:52",3,232.1074074,3.866666667,2021,1,"Mon",14,"Afternoon"
"211","ID0211","Jim",2021-01-04,"14:28:19","Technical Support","N","N",NA,"",NA,0,0,2021,1,"Mon",14,"Afternoon"
"212","ID0212","Joe",2021-01-04,"14:28:19","Payment related","Y","Y",26,"0:04:59",3,299.1384259,4.983333333,2021,1,"Mon",14,"Afternoon"
"213","ID0213","Joe",2021-01-04,"14:31:12","Payment related","Y","Y",53,"0:05:55",4,355.1643519,5.916666667,2021,1,"Mon",14,"Afternoon"
"214","ID0214","Martha",2021-01-04,"14:31:12","Technical Support","Y","Y",77,"0:04:10",2,250.1157407,4.166666667,2021,1,"Mon",14,"Afternoon"
"215","ID0215","Jim",2021-01-04,"14:49:55","Contract related","Y","Y",45,"0:03:02",3,182.0842593,3.033333333,2021,1,"Mon",14,"Afternoon"
"216","ID0216","Becky",2021-01-04,"14:49:55","Technical Support","N","N",NA,"",NA,0,0,2021,1,"Mon",14,"Afternoon"
"217","ID0217","Greg",2021-01-04,"15:23:02","Streaming","Y","Y",56,"0:04:16",4,256.1185185,4.266666667,2021,1,"Mon",15,"Afternoon"
"218","ID0218","Stewart",2021-01-04,"15:23:02","Admin Support","Y","Y",13,"0:03:56",2,236.1092593,3.933333333,2021,1,"Mon",15,"Afternoon"
"219","ID0219","Stewart",2021-01-04,"15:48:58","Admin Support","Y","Y",120,"0:06:50",5,410.1898148,6.833333333,2021,1,"Mon",15,"Afternoon"
"220","ID0220","Diane",2021-01-04,"15:48:58","Payment related","Y","Y",22,"0:00:50",1,50.02314815,0.833333333,2021,1,"Mon",15,"Afternoon"
"221","ID0221","Martha",2021-01-04,"16:48:00","Payment related","Y","Y",81,"0:03:21",4,201.0930556,3.35,2021,1,"Mon",16,"Afternoon"
"222","ID0222","Jim",2021-01-04,"16:48:00","Streaming","N","N",NA,"",NA,0,0,2021,1,"Mon",16,"Afternoon"
"223","ID0223","Martha",2021-01-04,"16:49:26","Contract related","Y","Y",71,"0:00:48",2,48.02222222,0.8,2021,1,"Mon",16,"Afternoon"
"224","ID0224","Stewart",2021-01-04,"16:49:26","Payment related","Y","Y",75,"0:01:33",4,93.04305556,1.55,2021,1,"Mon",16,"Afternoon"
"225","ID0225","Martha",2021-01-04,"16:49:26","Technical Support","Y","Y",77,"0:02:42",4,162.075,2.7,2021,1,"Mon",16,"Afternoon"
"226","ID0226","Joe",2021-01-04,"16:49:26","Streaming","Y","Y",88,"0:06:27",4,387.1791667,6.45,2021,1,"Mon",16,"Afternoon"
"227","ID0227","Stewart",2021-01-04,"17:35:31","Admin Support","Y","Y",82,"0:03:05",2,185.0856481,3.083333333,2021,1,"Mon",17,"Afternoon"
"228","ID0228","Jim",2021-01-04,"17:35:31","Technical Support","Y","Y",110,"0:06:30",3,390.1805556,6.5,2021,1,"Mon",17,"Afternoon"
"229","ID0229","Martha",2021-01-04,"17:39:50","Admin Support","Y","N",70,"0:01:32",3,92.04259259,1.533333333,2021,1,"Mon",17,"Afternoon"
"230","ID0230","Becky",2021-01-04,"17:39:50","Admin Support","Y","Y",117,"0:03:40",3,220.1018519,3.666666667,2021,1,"Mon",17,"Afternoon"
"231","ID0231","Joe",2021-01-05,"9:08:38","Streaming","Y","Y",18,"0:00:50",3,50.02314815,0.833333333,2021,1,"Tue",9,"Morning"
"232","ID0232","Joe",2021-01-05,"9:08:38","Streaming","Y","Y",113,"0:02:36",4,156.0722222,2.6,2021,1,"Tue",9,"Morning"
"233","ID0233","Stewart",2021-01-05,"9:25:55","Contract related","Y","N",68,"0:03:29",5,209.0967593,3.483333333,2021,1,"Tue",9,"Morning"
"234","ID0234","Greg",2021-01-05,"9:25:55","Payment related","Y","Y",67,"0:04:14",5,254.1175926,4.233333333,2021,1,"Tue",9,"Morning"
"235","ID0235","Joe",2021-01-05,"9:33:07","Technical Support","Y","Y",36,"0:01:07",5,67.03101852,1.116666667,2021,1,"Tue",9,"Morning"
"236","ID0236","Stewart",2021-01-05,"9:33:07","Streaming","N","N",NA,"",NA,0,0,2021,1,"Tue",9,"Morning"
"237","ID0237","Becky",2021-01-05,"10:00:29","Technical Support","Y","Y",33,"0:02:30",1,150.0694444,2.5,2021,1,"Tue",10,"Morning"
"238","ID0238","Dan",2021-01-05,"10:00:29","Contract related","Y","Y",113,"0:01:59",5,119.0550926,1.983333333,2021,1,"Tue",10,"Morning"
"239","ID0239","Greg",2021-01-05,"10:49:26","Contract related","Y","Y",106,"0:06:19",3,379.175463,6.316666667,2021,1,"Tue",10,"Morning"
"240","ID0240","Joe",2021-01-05,"10:49:26","Streaming","Y","Y",23,"0:04:59",3,299.1384259,4.983333333,2021,1,"Tue",10,"Morning"
"241","ID0241","Joe",2021-01-05,"11:31:12","Streaming","N","N",NA,"",NA,0,0,2021,1,"Tue",11,"Morning"
"242","ID0242","Greg",2021-01-05,"11:31:12","Payment related","Y","Y",11,"0:04:42",1,282.1305556,4.7,2021,1,"Tue",11,"Morning"
"243","ID0243","Greg",2021-01-05,"11:41:17","Contract related","Y","Y",73,"0:04:45",5,285.1319444,4.75,2021,1,"Tue",11,"Morning"
"244","ID0244","Dan",2021-01-05,"11:41:17","Admin Support","Y","Y",109,"0:04:49",5,289.1337963,4.816666667,2021,1,"Tue",11,"Morning"
"245","ID0245","Martha",2021-01-05,"11:49:55","Payment related","Y","Y",29,"0:04:14",4,254.1175926,4.233333333,2021,1,"Tue",11,"Morning"
"246","ID0246","Dan",2021-01-05,"11:49:55","Streaming","N","N",NA,"",NA,0,0,2021,1,"Tue",11,"Morning"
"247","ID0247","Becky",2021-01-05,"11:49:55","Admin Support","Y","Y",81,"0:01:14",4,74.03425926,1.233333333,2021,1,"Tue",11,"Morning"
"248","ID0248","Greg",2021-01-05,"11:49:55","Contract related","Y","Y",59,"0:03:52",1,232.1074074,3.866666667,2021,1,"Tue",11,"Morning"
"249","ID0249","Becky",2021-01-05,"12:00:00","Streaming","Y","Y",32,"0:06:29",4,389.1800926,6.483333333,2021,1,"Tue",12,"Morning"
"250","ID0250","Martha",2021-01-05,"12:00:00","Admin Support","Y","Y",116,"0:00:42",4,42.01944444,0.7,2021,1,"Tue",12,"Morning"
"251","ID0251","Diane",2021-01-05,"12:12:58","Payment related","Y","Y",92,"0:01:55",5,115.0532407,1.916666667,2021,1,"Tue",12,"Morning"
"252","ID0252","Greg",2021-01-05,"12:12:58","Streaming","Y","Y",62,"0:06:02",5,362.1675926,6.033333333,2021,1,"Tue",12,"Morning"
"253","ID0253","Joe",2021-01-05,"13:04:48","Payment related","Y","Y",83,"0:01:53",5,113.0523148,1.883333333,2021,1,"Tue",13,"Afternoon"
"254","ID0254","Joe",2021-01-05,"13:04:48","Admin Support","Y","Y",71,"0:02:31",3,151.0699074,2.516666667,2021,1,"Tue",13,"Afternoon"
"255","ID0255","Greg",2021-01-05,"13:59:31","Admin Support","Y","N",74,"0:04:32",3,272.1259259,4.533333333,2021,1,"Tue",13,"Afternoon"
"256","ID0256","Joe",2021-01-05,"13:59:31","Technical Support","Y","Y",96,"0:05:46",4,346.1601852,5.766666667,2021,1,"Tue",13,"Afternoon"
"257","ID0257","Diane",2021-01-05,"14:42:43","Admin Support","Y","Y",110,"0:01:41",1,101.0467593,1.683333333,2021,1,"Tue",14,"Afternoon"
"258","ID0258","Jim",2021-01-05,"14:42:43","Streaming","Y","N",110,"0:02:38",3,158.0731481,2.633333333,2021,1,"Tue",14,"Afternoon"
"259","ID0259","Dan",2021-01-05,"15:18:43","Technical Support","Y","Y",117,"0:03:03",4,183.0847222,3.05,2021,1,"Tue",15,"Afternoon"
"260","ID0260","Becky",2021-01-05,"15:18:43","Admin Support","Y","Y",44,"0:05:53",3,353.1634259,5.883333333,2021,1,"Tue",15,"Afternoon"
"261","ID0261","Diane",2021-01-05,"15:20:10","Contract related","Y","Y",47,"0:06:02",4,362.1675926,6.033333333,2021,1,"Tue",15,"Afternoon"
"262","ID0262","Greg",2021-01-05,"15:20:10","Admin Support","Y","Y",97,"0:01:16",3,76.03518519,1.266666667,2021,1,"Tue",15,"Afternoon"
"263","ID0263","Greg",2021-01-05,"15:31:41","Streaming","Y","Y",67,"0:02:39",4,159.0736111,2.65,2021,1,"Tue",15,"Afternoon"
"264","ID0264","Diane",2021-01-05,"15:31:41","Streaming","Y","Y",72,"0:06:48",3,408.1888889,6.8,2021,1,"Tue",15,"Afternoon"
"265","ID0265","Becky",2021-01-05,"15:31:41","Contract related","Y","Y",68,"0:04:21",3,261.1208333,4.35,2021,1,"Tue",15,"Afternoon"
"266","ID0266","Joe",2021-01-05,"15:31:41","Payment related","Y","Y",98,"0:06:22",5,382.1768519,6.366666667,2021,1,"Tue",15,"Afternoon"
"267","ID0267","Joe",2021-01-05,"15:37:26","Streaming","Y","Y",120,"0:00:56",3,56.02592593,0.933333333,2021,1,"Tue",15,"Afternoon"
"268","ID0268","Dan",2021-01-05,"15:37:26","Payment related","Y","Y",13,"0:02:33",1,153.0708333,2.55,2021,1,"Tue",15,"Afternoon"
"269","ID0269","Jim",2021-01-05,"15:44:38","Admin Support","Y","Y",95,"0:01:47",5,107.049537,1.783333333,2021,1,"Tue",15,"Afternoon"
"270","ID0270","Martha",2021-01-05,"15:44:38","Payment related","Y","Y",31,"0:00:42",5,42.01944444,0.7,2021,1,"Tue",15,"Afternoon"
"271","ID0271","Dan",2021-01-05,"16:06:14","Streaming","Y","Y",113,"0:06:22",3,382.1768519,6.366666667,2021,1,"Tue",16,"Afternoon"
"272","ID0272","Martha",2021-01-05,"16:06:14","Technical Support","Y","Y",116,"0:04:40",3,280.1296296,4.666666667,2021,1,"Tue",16,"Afternoon"
"273","ID0273","Martha",2021-01-05,"16:16:19","Admin Support","Y","N",94,"0:05:29",5,329.1523148,5.483333333,2021,1,"Tue",16,"Afternoon"
"274","ID0274","Martha",2021-01-05,"16:16:19","Admin Support","Y","N",51,"0:04:42",4,282.1305556,4.7,2021,1,"Tue",16,"Afternoon"
"275","ID0275","Diane",2021-01-05,"16:27:50","Technical Support","Y","Y",60,"0:04:07",4,247.1143519,4.116666667,2021,1,"Tue",16,"Afternoon"
"276","ID0276","Diane",2021-01-05,"16:27:50","Contract related","Y","Y",59,"0:06:04",2,364.1685185,6.066666667,2021,1,"Tue",16,"Afternoon"
"277","ID0277","Stewart",2021-01-05,"17:25:26","Technical Support","N","N",NA,"",NA,0,0,2021,1,"Tue",17,"Afternoon"
"278","ID0278","Greg",2021-01-05,"17:25:26","Payment related","N","N",NA,"",NA,0,0,2021,1,"Tue",17,"Afternoon"
"279","ID0279","Joe",2021-01-05,"17:29:46","Technical Support","N","N",NA,"",NA,0,0,2021,1,"Tue",17,"Afternoon"
"280","ID0280","Dan",2021-01-05,"17:29:46","Contract related","Y","Y",16,"0:03:33",4,213.0986111,3.55,2021,1,"Tue",17,"Afternoon"
"281","ID0281","Diane",2021-01-05,"17:38:24","Technical Support","Y","Y",81,"0:01:51",3,111.0513889,1.85,2021,1,"Tue",17,"Afternoon"
"282","ID0282","Joe",2021-01-05,"17:38:24","Streaming","Y","Y",65,"0:06:46",1,406.187963,6.766666667,2021,1,"Tue",17,"Afternoon"
"283","ID0283","Martha",2021-01-05,"17:44:10","Streaming","Y","Y",55,"0:03:04",2,184.0851852,3.066666667,2021,1,"Tue",17,"Afternoon"
"284","ID0284","Martha",2021-01-05,"17:44:10","Technical Support","N","N",NA,"",NA,0,0,2021,1,"Tue",17,"Afternoon"
"285","ID0285","Martha",2021-01-05,"17:57:07","Technical Support","Y","Y",31,"0:02:25",4,145.0671296,2.416666667,2021,1,"Tue",17,"Afternoon"
"286","ID0286","Diane",2021-01-05,"17:57:07","Streaming","Y","Y",45,"0:05:13",2,313.1449074,5.216666667,2021,1,"Tue",17,"Afternoon"
"287","ID0287","Greg",2021-01-06,"9:08:38","Technical Support","N","N",NA,"",NA,0,0,2021,1,"Wed",9,"Morning"
"288","ID0288","Stewart",2021-01-06,"9:08:38","Payment related","Y","Y",43,"0:02:09",5,129.0597222,2.15,2021,1,"Wed",9,"Morning"
"289","ID0289","Stewart",2021-01-06,"10:06:14","Technical Support","Y","Y",55,"0:05:56",4,356.1648148,5.933333333,2021,1,"Wed",10,"Morning"
"290","ID0290","Stewart",2021-01-06,"10:06:14","Contract related","Y","Y",63,"0:02:19",3,139.0643519,2.316666667,2021,1,"Wed",10,"Morning"
"291","ID0291","Joe",2021-01-06,"10:07:41","Payment related","N","N",NA,"",NA,0,0,2021,1,"Wed",10,"Morning"
"292","ID0292","Jim",2021-01-06,"10:07:41","Contract related","Y","Y",122,"0:05:52",1,352.162963,5.866666667,2021,1,"Wed",10,"Morning"
"293","ID0293","Stewart",2021-01-06,"10:32:10","Contract related","Y","Y",71,"0:02:39",4,159.0736111,2.65,2021,1,"Wed",10,"Morning"
"294","ID0294","Jim",2021-01-06,"10:32:10","Technical Support","Y","Y",54,"0:04:57",4,297.1375,4.95,2021,1,"Wed",10,"Morning"
"295","ID0295","Stewart",2021-01-06,"10:42:14","Streaming","Y","Y",74,"0:03:22",4,202.0935185,3.366666667,2021,1,"Wed",10,"Morning"
"296","ID0296","Stewart",2021-01-06,"10:42:14","Admin Support","Y","Y",125,"0:04:47",4,287.1328704,4.783333333,2021,1,"Wed",10,"Morning"
"297","ID0297","Dan",2021-01-06,"11:12:29","Payment related","Y","Y",110,"0:03:43",3,223.1032407,3.716666667,2021,1,"Wed",11,"Morning"
"298","ID0298","Becky",2021-01-06,"11:12:29","Streaming","N","N",NA,"",NA,0,0,2021,1,"Wed",11,"Morning"
"299","ID0299","Martha",2021-01-06,"11:29:46","Technical Support","Y","Y",74,"0:01:31",5,91.04212963,1.516666667,2021,1,"Wed",11,"Morning"
"300","ID0300","Diane",2021-01-06,"11:29:46","Payment related","Y","Y",80,"0:04:27",4,267.1236111,4.45,2021,1,"Wed",11,"Morning"
"301","ID0301","Dan",2021-01-06,"11:38:24","Payment related","N","N",NA,"",NA,0,0,2021,1,"Wed",11,"Morning"
"302","ID0302","Joe",2021-01-06,"11:38:24","Contract related","Y","Y",110,"0:03:54",2,234.1083333,3.9,2021,1,"Wed",11,"Morning"
"303","ID0303","Stewart",2021-01-06,"11:45:36","Payment related","Y","Y",26,"0:03:08",3,188.087037,3.133333333,2021,1,"Wed",11,"Morning"
"304","ID0304","Greg",2021-01-06,"11:45:36","Technical Support","N","N",NA,"",NA,0,0,2021,1,"Wed",11,"Morning"
"305","ID0305","Joe",2021-01-06,"12:05:46","Admin Support","Y","Y",97,"0:01:47",3,107.049537,1.783333333,2021,1,"Wed",12,"Morning"
"306","ID0306","Dan",2021-01-06,"12:05:46","Admin Support","Y","N",82,"0:05:40",3,340.1574074,5.666666667,2021,1,"Wed",12,"Morning"
"307","ID0307","Becky",2021-01-06,"12:07:12","Streaming","Y","N",102,"0:05:53",5,353.1634259,5.883333333,2021,1,"Wed",12,"Morning"
"308","ID0308","Jim",2021-01-06,"12:07:12","Admin Support","Y","Y",120,"0:00:52",5,52.02407407,0.866666667,2021,1,"Wed",12,"Morning"
"309","ID0309","Greg",2021-01-06,"13:30:43","Streaming","Y","Y",70,"0:05:19",3,319.1476852,5.316666667,2021,1,"Wed",13,"Afternoon"
"310","ID0310","Diane",2021-01-06,"13:30:43","Admin Support","N","N",NA,"",NA,0,0,2021,1,"Wed",13,"Afternoon"
"311","ID0311","Stewart",2021-01-06,"13:58:05","Payment related","Y","Y",122,"0:02:56",3,176.0814815,2.933333333,2021,1,"Wed",13,"Afternoon"
"312","ID0312","Martha",2021-01-06,"13:58:05","Streaming","N","N",NA,"",NA,0,0,2021,1,"Wed",13,"Afternoon"
"313","ID0313","Joe",2021-01-06,"14:03:50","Payment related","Y","Y",19,"0:00:55",1,55.02546296,0.916666667,2021,1,"Wed",14,"Afternoon"
"314","ID0314","Greg",2021-01-06,"14:03:50","Payment related","Y","Y",71,"0:02:37",4,157.0726852,2.616666667,2021,1,"Wed",14,"Afternoon"
"315","ID0315","Joe",2021-01-06,"14:13:55","Technical Support","Y","Y",24,"0:04:59",1,299.1384259,4.983333333,2021,1,"Wed",14,"Afternoon"
"316","ID0316","Martha",2021-01-06,"14:13:55","Technical Support","Y","Y",67,"0:05:36",1,336.1555556,5.6,2021,1,"Wed",14,"Afternoon"
"317","ID0317","Martha",2021-01-06,"14:32:38","Streaming","Y","N",57,"0:04:14",3,254.1175926,4.233333333,2021,1,"Wed",14,"Afternoon"
"318","ID0318","Diane",2021-01-06,"14:32:38","Streaming","Y","Y",108,"0:05:03",4,303.1402778,5.05,2021,1,"Wed",14,"Afternoon"
"319","ID0319","Stewart",2021-01-06,"14:57:07","Payment related","Y","Y",99,"0:04:08",4,248.1148148,4.133333333,2021,1,"Wed",14,"Afternoon"
"320","ID0320","Stewart",2021-01-06,"14:57:07","Payment related","Y","Y",56,"0:04:52",1,292.1351852,4.866666667,2021,1,"Wed",14,"Afternoon"
"321","ID0321","Stewart",2021-01-06,"15:02:53","Payment related","Y","Y",121,"0:03:57",3,237.1097222,3.95,2021,1,"Wed",15,"Afternoon"
"322","ID0322","Greg",2021-01-06,"15:02:53","Admin Support","N","N",NA,"",NA,0,0,2021,1,"Wed",15,"Afternoon"
"323","ID0323","Joe",2021-01-06,"15:12:58","Contract related","Y","Y",72,"0:06:00",1,360.1666667,6,2021,1,"Wed",15,"Afternoon"
"324","ID0324","Greg",2021-01-06,"15:12:58","Contract related","Y","Y",54,"0:06:15",4,375.1736111,6.25,2021,1,"Wed",15,"Afternoon"
"325","ID0325","Martha",2021-01-06,"16:17:46","Admin Support","Y","Y",30,"0:04:36",3,276.1277778,4.6,2021,1,"Wed",16,"Afternoon"
"326","ID0326","Jim",2021-01-06,"16:17:46","Payment related","Y","Y",44,"0:01:04",2,64.02962963,1.066666667,2021,1,"Wed",16,"Afternoon"
"327","ID0327","Greg",2021-01-06,"16:22:05","Payment related","Y","N",97,"0:01:58",4,118.0546296,1.966666667,2021,1,"Wed",16,"Afternoon"
"328","ID0328","Jim",2021-01-06,"16:22:05","Streaming","Y","Y",47,"0:01:49",3,109.050463,1.816666667,2021,1,"Wed",16,"Afternoon"
"329","ID0329","Dan",2021-01-06,"16:27:50","Streaming","Y","Y",53,"0:01:43",3,103.0476852,1.716666667,2021,1,"Wed",16,"Afternoon"
"330","ID0330","Dan",2021-01-06,"16:27:50","Contract related","N","N",NA,"",NA,0,0,2021,1,"Wed",16,"Afternoon"
"331","ID0331","Martha",2021-01-06,"16:35:02","Payment related","N","N",NA,"",NA,0,0,2021,1,"Wed",16,"Afternoon"
"332","ID0332","Jim",2021-01-06,"16:35:02","Streaming","N","N",NA,"",NA,0,0,2021,1,"Wed",16,"Afternoon"
"333","ID0333","Stewart",2021-01-06,"16:39:22","Admin Support","Y","Y",81,"0:03:45",3,225.1041667,3.75,2021,1,"Wed",16,"Afternoon"
"334","ID0334","Diane",2021-01-06,"16:39:22","Contract related","Y","Y",11,"0:00:34",4,34.01574074,0.566666667,2021,1,"Wed",16,"Afternoon"
"335","ID0335","Martha",2021-01-06,"17:00:58","Payment related","Y","Y",48,"0:00:53",5,53.02453704,0.883333333,2021,1,"Wed",17,"Afternoon"
"336","ID0336","Stewart",2021-01-06,"17:00:58","Contract related","Y","Y",37,"0:06:54",5,414.1916667,6.9,2021,1,"Wed",17,"Afternoon"
"337","ID0337","Martha",2021-01-06,"17:19:41","Technical Support","Y","Y",115,"0:02:34",4,154.0712963,2.566666667,2021,1,"Wed",17,"Afternoon"
"338","ID0338","Greg",2021-01-06,"17:19:41","Payment related","Y","Y",81,"0:00:53",4,53.02453704,0.883333333,2021,1,"Wed",17,"Afternoon"
"339","ID0339","Becky",2021-01-06,"17:21:07","Contract related","N","N",NA,"",NA,0,0,2021,1,"Wed",17,"Afternoon"
"340","ID0340","Jim",2021-01-06,"17:21:07","Admin Support","Y","Y",12,"0:03:12",5,192.0888889,3.2,2021,1,"Wed",17,"Afternoon"
"341","ID0341","Stewart",2021-01-06,"17:22:34","Admin Support","Y","Y",75,"0:02:51",3,171.0791667,2.85,2021,1,"Wed",17,"Afternoon"
"342","ID0342","Jim",2021-01-06,"17:22:34","Contract related","Y","Y",42,"0:01:17",4,77.03564815,1.283333333,2021,1,"Wed",17,"Afternoon"
"343","ID0343","Greg",2021-01-06,"17:24:00","Admin Support","Y","Y",96,"0:01:45",5,105.0486111,1.75,2021,1,"Wed",17,"Afternoon"
"344","ID0344","Stewart",2021-01-06,"17:24:00","Payment related","Y","Y",58,"0:01:51",5,111.0513889,1.85,2021,1,"Wed",17,"Afternoon"
"345","ID0345","Dan",2021-01-07,"9:04:19","Contract related","Y","Y",62,"0:05:16",5,316.1462963,5.266666667,2021,1,"Thu",9,"Morning"
"346","ID0346","Greg",2021-01-07,"9:04:19","Payment related","Y","Y",74,"0:02:10",5,130.0601852,2.166666667,2021,1,"Thu",9,"Morning"
"347","ID0347","Becky",2021-01-07,"9:07:12","Technical Support","Y","Y",26,"0:01:10",3,70.03240741,1.166666667,2021,1,"Thu",9,"Morning"
"348","ID0348","Diane",2021-01-07,"9:07:12","Technical Support","N","N",NA,"",NA,0,0,2021,1,"Thu",9,"Morning"
"349","ID0349","Joe",2021-01-07,"9:20:10","Technical Support","Y","Y",40,"0:05:08",2,308.1425926,5.133333333,2021,1,"Thu",9,"Morning"
